Date,Open,High,Low,Close,Adj Close,Volume,P/N,Daily_Change,Daily_%_Change,Future_Change
11/13/2018,349.549988,355.380005,342.040009,349.51001,341.638397,4960000,Negative ,-7.519989,-2.106262505,-4.790009
11/14/2018,352.089996,355.850006,343.890015,344.720001,336.956268,3445800,Negative ,-4.790009,-1.370492651,-3.149994
11/15/2018,341.119995,347.980011,336.51001,341.570007,333.877197,4863000,Positive,-3.149994,-0.913783358,-5.619995
11/16/2018,339,340.190002,331.160004,335.950012,328.383789,4425200,Positive,-5.619995,-1.645342063,-15.01001
11/19/2018,335.549988,336.040009,317.200012,320.940002,313.711823,6782800,Negative ,-15.01001,-4.467929592,-3.23999
11/20/2018,302.100006,322.179993,296.609985,317.700012,310.5448,6875900,Negative ,-3.23999,-1.00953137,-0.380005
11/21/2018,325.070007,326.890015,315.570007,317.320007,310.17334,4401000,Negative ,-0.380005,-0.119611264,-5
11/23/2018,315,317,311.869995,312.320007,305.28598,1599400,Negative ,-5,-1.575696423,4.039978
11/26/2018,315.559998,318.589996,310.660004,316.359985,309.234955,3362300,Positive,4.039978,1.293538009,1.670014
11/27/2018,315.279999,318.559998,310.959991,318.029999,310.867371,2946400,Positive,1.670014,0.527884081,15.470001
11/28/2018,325.720001,334.01001,321.730011,333.5,325.988953,6117600,Positive,15.470001,4.864321306,9.059998
11/29/2018,335.970001,343.230011,334.059998,342.559998,334.84491,5331900,Positive,9.059998,2.716641079,4.200012
11/30/2018,341.940002,347.579987,337.5,346.76001,338.950287,5374000,Positive,4.200012,1.226066098,13.199981
12/3/2018,364.309998,369,356.369995,359.959991,351.853027,6573400,Negative ,13.199981,3.806661847,-17.459991
12/4/2018,357,358.320007,341.73999,342.5,334.786255,5199100,Negative ,-17.459991,-4.85053657,-10.600006
12/6/2018,329.98999,333.630005,317.299988,331.899994,324.424988,9297400,Positive,-10.600006,-3.094892263,-8.679993
12/7/2018,332.350006,337.609985,321.390015,323.220001,315.940491,4526300,Negative ,-8.679993,-2.615243494,3.130005
12/10/2018,321.269989,327.200012,315.51001,326.350006,319,4400500,Positive,3.130005,0.968382213,-4.320007
12/11/2018,333.25,334.48999,318.75,322.029999,314.777283,3566400,Negative ,-4.320007,-1.32373431,4.660003
12/12/2018,327.380005,331.899994,324.660004,326.690002,319.332336,3424800,Negative ,4.660003,1.447071085,-1.220001
12/13/2018,328.399994,328.73999,324.170013,325.470001,318.139832,2247700,Negative ,-1.220001,-0.373443017,-6.720001
12/14/2018,322.450012,323.910004,315.559998,318.75,311.571136,3298400,Negative ,-6.720001,-2.064706725,-2.619995
