tweetdate,compound,neg,neu,pos
2018-04-24,0.49805,0.0473,0.7670000000000001,0.1857
2018-04-25,0.47458571428571433,0.011142857142857144,0.747,0.24185714285714285
2018-04-26,0.7101666666666665,0.018,0.616,0.36600000000000005
2018-04-27,0.4340454545454545,0.05745454545454545,0.746090909090909,0.19636363636363638
2018-04-28,-0.18928888888888892,0.17044444444444445,0.724,0.10555555555555556
2018-04-29,0.6460666666666667,0.03733333333333333,0.767,0.19633333333333333
2018-04-30,0.33140000000000003,0.10799999999999998,0.6716,0.22010000000000002
2018-05-01,0.46930000000000005,0.07871428571428571,0.5652857142857143,0.35614285714285715
2018-05-02,0.06750000000000003,0.10514285714285714,0.6995714285714286,0.19542857142857145
2018-05-03,0.3835888888888889,0.04822222222222222,0.7656666666666667,0.18633333333333335
2018-05-04,-0.16928999999999997,0.1908,0.6827,0.1266
2018-05-05,0.723425,0.0075,0.678,0.3145
2018-05-07,-0.0890181818181818,0.14109090909090907,0.7204545454545455,0.1382727272727273
2018-05-08,0.14907142857142855,0.07914285714285715,0.7948571428571428,0.12585714285714283
2018-05-09,0.32112500000000005,0.13175,0.68425,0.184
2018-05-10,0.08261999999999999,0.0496,0.8442000000000001,0.10619999999999999
2018-05-11,0.23450000000000001,0.039400000000000004,0.7594,0.201
2018-05-12,0.3421666666666667,0.024666666666666667,0.851,0.124
2018-05-13,0.16787499999999997,0.04625,0.73275,0.22075
2018-05-14,0.06492857142857145,0.06,0.7828571428571429,0.15714285714285717
2018-05-15,0.41043333333333337,0.016222222222222225,0.8036666666666668,0.1801111111111111
2018-05-16,0.43685,0.045700000000000005,0.764,0.19039999999999999
2018-05-17,0.44600000000000006,0.05245454545454546,0.7538181818181819,0.19372727272727272
2018-05-18,0.0622181818181818,0.1440909090909091,0.7023636363636364,0.15354545454545457
2018-05-19,0.47387999999999997,0.0874,0.6477999999999999,0.2648
2018-05-20,-0.16057777777777776,0.13166666666666668,0.7639999999999999,0.1041111111111111
2018-05-21,0.23262999999999998,0.057199999999999994,0.8140000000000001,0.12880000000000003
2018-05-22,0.8806499999999999,0.0,0.5954999999999999,0.40449999999999997
2018-05-23,0.06128823529411765,0.12776470588235292,0.7330588235294118,0.1391764705882353
2018-05-24,0.08975454545454546,0.1368181818181818,0.7207272727272728,0.14254545454545453
2018-05-25,0.22028888888888887,0.06199999999999999,0.7936111111111113,0.14427777777777778
2018-05-26,-0.005699999999999994,0.08399999999999999,0.7941999999999999,0.12190000000000004
2018-05-27,0.49343333333333333,0.032,0.7181666666666667,0.24983333333333335
2018-05-28,0.4732200000000001,0.07109999999999998,0.7513,0.17769999999999997
2018-05-29,0.1359857142857143,0.10257142857142856,0.7884285714285715,0.10914285714285714
2018-05-30,0.19952,0.09079999999999999,0.7281000000000001,0.181
2018-05-31,0.15165625,0.06318750000000001,0.8013125,0.1355
2018-06-01,0.21276666666666666,0.03983333333333333,0.8366666666666666,0.1235
2018-06-02,-0.13984705882352944,0.12976470588235295,0.7456470588235293,0.12458823529411764
2018-06-03,0.029559999999999954,0.0368,0.8944000000000001,0.06880000000000001
2018-06-04,0.1256,0.10275,0.7594166666666666,0.138
2018-06-05,0.28397222222222224,0.05261111111111111,0.7538333333333334,0.1936666666666666
2018-06-06,0.12485,0.12211111111111111,0.6904444444444444,0.18738888888888894
2018-06-07,0.039140000000000015,0.11375000000000002,0.72545,0.1608
2018-06-08,-0.26255,0.1205,0.7898333333333333,0.08966666666666667
2018-06-09,0.21485384615384617,0.05976923076923078,0.7846153846153847,0.15569230769230769
2018-06-11,-0.08063636363636363,0.11118181818181819,0.7546363636363637,0.13418181818181815
2018-06-12,0.4767666666666666,0.08208333333333333,0.6850833333333334,0.2329166666666667
2018-06-13,0.39875882352941167,0.10747058823529411,0.6921764705882354,0.20035294117647057
2018-06-14,-0.0243714285714286,0.10714285714285716,0.6541428571428572,0.23857142857142857
2018-06-15,0.11286315789473685,0.08831578947368421,0.7882631578947367,0.1233684210526316
2018-06-16,0.07648333333333335,0.15966666666666668,0.6649999999999999,0.17566666666666664
2018-06-17,0.3785,0.10350000000000001,0.6587857142857142,0.2377142857142857
2018-06-18,-0.3690166666666667,0.1880833333333333,0.7203333333333334,0.09166666666666667
2018-06-19,-0.19688888888888895,0.12666666666666668,0.7313333333333332,0.14222222222222222
2018-06-20,0.16571875000000003,0.10037500000000002,0.7134999999999999,0.18612499999999998
2018-06-21,0.29603888888888885,0.0763888888888889,0.7000555555555558,0.2236666666666667
2018-06-22,0.2817866666666667,0.09286666666666668,0.7008000000000002,0.20626666666666668
2018-06-23,0.2036346153846154,0.08488461538461538,0.756346153846154,0.15876923076923077
2018-06-24,0.12000000000000002,0.1528,0.7205999999999999,0.12679999999999997
2018-06-25,0.13192857142857145,0.09242857142857142,0.7477619047619047,0.1598095238095238
2018-06-26,0.06383333333333334,0.08208333333333334,0.7745833333333332,0.14325000000000002
2018-06-27,0.48224117647058823,0.0528235294117647,0.6851764705882354,0.2620588235294118
2018-06-28,0.055985714285714284,0.09349999999999999,0.7622142857142858,0.1442142857142857
2018-06-29,0.026719999999999987,0.14479999999999998,0.7062,0.149
2018-06-30,0.43584999999999996,0.0735714285714286,0.6949285714285715,0.2315
2018-07-01,0.36435,0.0355,0.8285,0.136
2018-07-02,0.8281000000000001,0.0,0.7123333333333334,0.2876666666666667
2018-07-03,0.22185714285714284,0.08795238095238095,0.7088571428571429,0.20314285714285718
2018-07-04,0.529075,0.0,0.8322499999999999,0.16774999999999998
2018-07-05,0.04508333333333333,0.13483333333333333,0.6771666666666668,0.18800000000000003
2018-07-06,0.4638,0.0515,0.7280000000000001,0.22033333333333335
2018-07-07,-0.2757555555555556,0.15966666666666668,0.7107777777777778,0.12955555555555553
2018-07-08,0.11171999999999997,0.1476,0.7285999999999999,0.1238
2018-07-09,0.2434285714285714,0.08842857142857143,0.7308571428571428,0.181
2018-07-10,0.24652777777777773,0.08377777777777777,0.7534444444444444,0.16283333333333333
2018-07-11,0.07875555555555559,0.07122222222222223,0.8228333333333333,0.106
2018-07-12,0.12012,0.045,0.7713,0.18360000000000004
2018-07-13,0.18365,0.0365,0.9027499999999999,0.06075
2018-07-14,-0.04658333333333334,0.06191666666666667,0.8771666666666667,0.060916666666666675
2018-07-15,-0.16503846153846155,0.15015384615384614,0.7610769230769232,0.08876923076923077
2018-07-16,0.28614999999999996,0.07008333333333333,0.743,0.18699999999999997
2018-07-17,0.13770000000000002,0.0762,0.751,0.1728
2018-07-18,0.4907133333333333,0.07553333333333333,0.7012,0.2232666666666667
2018-07-19,-0.10674615384615385,0.13,0.7753846153846153,0.09453846153846154
2018-07-20,-0.025978571428571438,0.13714285714285718,0.7125714285714285,0.1502142857142857
2018-07-21,0.0608333333333333,0.1445,0.7038333333333333,0.1515
2018-07-22,-0.27277500000000005,0.172125,0.66125,0.166625
2018-07-23,-0.37338999999999994,0.148,0.7807,0.0713
2018-07-24,0.35091249999999996,0.0495,0.7495625,0.201
2018-07-25,0.46898666666666666,0.08893333333333334,0.6898,0.22133333333333333
2018-07-26,0.5389083333333334,0.042,0.7218333333333332,0.2360833333333333
2018-07-27,0.29491249999999997,0.060062500000000005,0.788375,0.1515625
2018-07-28,0.3224,0.020666666666666667,0.8753333333333333,0.10433333333333333
2018-07-29,0.007605555555555556,0.12899999999999998,0.7250555555555555,0.14605555555555555
2018-07-30,0.5376285714285716,0.05164285714285714,0.6924285714285715,0.25614285714285717
2018-07-31,0.34685263157894736,0.07821052631578948,0.7503157894736843,0.1713157894736842
2018-08-01,-0.01767857142857141,0.0902142857142857,0.7737857142857143,0.13578571428571432
2018-08-02,0.3790692307692308,0.12307692307692308,0.6726153846153846,0.20446153846153844
2018-08-03,0.51903,0.07699999999999999,0.5892,0.3339
2018-08-04,0.07099230769230767,0.09965384615384618,0.7778846153846152,0.12238461538461537
2018-08-05,0.08806923076923079,0.09569230769230769,0.7423076923076923,0.16199999999999998
2018-08-06,0.2041,0.0847,0.7451000000000001,0.17020000000000002
2018-08-07,0.3406,0.05325,0.81225,0.1345
2018-08-08,0.6781599999999999,0.023200000000000002,0.6853,0.2916
2018-08-09,-0.09060000000000001,0.10166666666666667,0.8550000000000001,0.043333333333333335
2018-08-10,0.5946125,0.067625,0.7795,0.15275000000000002
2018-08-11,-0.4444666666666666,0.18,0.686,0.134
2018-08-12,0.30592,0.07039999999999999,0.7689999999999999,0.1606
2018-08-13,0.04992857142857143,0.09871428571428573,0.766785714285714,0.1345
2018-08-14,-0.05864705882352941,0.1291764705882353,0.7530000000000001,0.11788235294117647
2018-08-15,0.4500352941176471,0.06458823529411765,0.6504117647058824,0.2851764705882353
2018-08-16,0.12721176470588239,0.11541176470588237,0.7150588235294117,0.16952941176470587
2018-08-17,0.03191666666666667,0.11372222222222222,0.7735555555555556,0.11272222222222224
2018-08-18,-0.020506666666666652,0.07893333333333333,0.7983333333333335,0.12260000000000001
2018-08-19,-0.6020666666666666,0.19983333333333334,0.7575,0.042333333333333334
2018-08-20,-0.34174444444444446,0.18133333333333335,0.73,0.08866666666666667
2018-08-21,0.2220615384615385,0.10092307692307692,0.7280769230769231,0.17092307692307693
2018-08-22,0.24786153846153847,0.04,0.812,0.14792307692307693
2018-08-23,0.12123076923076924,0.09346153846153846,0.7778461538461539,0.1286923076923077
2018-08-24,0.14841538461538464,0.054769230769230764,0.7816153846153846,0.16369230769230766
2018-08-25,0.2684230769230769,0.04715384615384615,0.7811538461538461,0.17169230769230767
2018-08-26,-0.07014999999999999,0.12637500000000002,0.7617499999999999,0.111875
2018-08-27,0.6167999999999999,0.0751,0.6026,0.32220000000000004
2018-08-28,-0.25103,0.0955,0.8407,0.0638
2018-08-29,0.06936250000000005,0.08925,0.7636666666666666,0.14712499999999995
2018-08-30,-0.1325222222222223,0.1293888888888889,0.7566111111111112,0.1138888888888889
2018-08-31,0.06745000000000002,0.094,0.59375,0.31250000000000006
2018-09-01,-0.11242941176470587,0.08782352941176469,0.8117058823529413,0.10058823529411766
2018-09-02,-0.20613,0.15430000000000002,0.7543,0.09140000000000001
2018-09-03,0.23076666666666673,0.07633333333333334,0.7710666666666666,0.15266666666666664
2018-09-04,0.04422500000000002,0.07741666666666668,0.8210000000000002,0.10158333333333332
2018-09-05,-0.09869333333333334,0.09773333333333332,0.8188000000000002,0.08346666666666666
2018-09-06,0.4893,0.026000000000000002,0.8096249999999999,0.16437500000000002
2018-09-07,0.19607777777777782,0.096,0.690111111111111,0.21366666666666667
2018-09-08,0.5804333333333332,0.017222222222222222,0.756,0.22666666666666668
2018-09-09,0.37525555555555545,0.05144444444444445,0.6860555555555554,0.26261111111111113
2018-09-10,0.11833913043478263,0.061956521739130445,0.7737826086956521,0.1642608695652174
2018-09-11,0.2104909090909091,0.020272727272727272,0.8815454545454546,0.09809090909090909
2018-09-12,0.12597692307692307,0.08153846153846155,0.7704615384615384,0.148
2018-09-13,0.05661176470588235,0.07741176470588237,0.7798235294117649,0.14276470588235293
2018-09-14,0.04641333333333332,0.05726666666666667,0.8027666666666669,0.14
2018-09-15,0.24922666666666665,0.07813333333333333,0.7325333333333333,0.1894
2018-09-16,-0.09525555555555555,0.1058888888888889,0.7822222222222224,0.1118888888888889
2018-09-17,0.2144033333333333,0.0405,0.8291000000000002,0.13036666666666666
2018-09-18,0.30012500000000003,0.06,0.7450833333333332,0.19500000000000003
2018-09-19,0.35386666666666666,0.030888888888888893,0.8146666666666665,0.15455555555555556
2018-09-20,0.23894285714285715,0.029,0.8541428571428573,0.11685714285714287
2018-09-21,0.15836,0.0376,0.81488,0.14751999999999998
2018-09-22,0.30172,0.0,0.7872,0.21280000000000002
2018-09-23,0.8378666666666668,0.0,0.6286666666666667,0.37133333333333335
2018-09-24,0.49212,0.0359,0.6754,0.2887
2018-09-25,0.4688866666666666,0.014933333333333333,0.7660666666666667,0.21899999999999997
2018-09-26,0.19614285714285715,0.05057142857142858,0.8326428571428571,0.11692857142857142
2018-09-27,0.0772,0.121,0.752,0.127
2018-09-29,0.42293333333333333,0.05566666666666667,0.6826666666666666,0.26166666666666666
2018-09-30,0.5614500000000001,0.03583333333333333,0.7546666666666667,0.20950000000000002
2018-10-01,0.46246,0.0222,0.7788,0.199
2018-10-02,0.6564636363636364,0.015727272727272725,0.5879090909090909,0.39645454545454545
2018-10-03,0.44362500000000005,0.0386875,0.7025625,0.25875000000000004
2018-10-04,0.38534166666666664,0.05133333333333334,0.7700833333333333,0.17866666666666667
2018-10-05,0.3467500000000001,0.0853,0.5496000000000001,0.36500000000000005
2018-10-06,0.7953666666666667,0.008833333333333334,0.6851666666666668,0.30583333333333335
2018-10-07,0.3597,0.0258,0.6102000000000001,0.364
2018-10-08,0.3655125,0.0415,0.763375,0.19525
2018-10-09,0.35705555555555557,0.029,0.7397222222222223,0.23122222222222222
2018-10-10,0.21116521739130437,0.035913043478260874,0.8189565217391304,0.1451304347826087
2018-10-11,0.17585454545454546,0.02372727272727273,0.8747272727272727,0.10154545454545455
2018-10-12,0.25243333333333334,0.02975,0.8643333333333333,0.10591666666666666
2018-10-13,0.441790909090909,0.04872727272727273,0.7164545454545453,0.2348181818181818
2018-10-14,0.49514545454545456,0.025363636363636363,0.6739090909090909,0.3008181818181818
2018-10-15,-0.009177777777777766,0.08177777777777778,0.838888888888889,0.07933333333333333
2018-10-16,-0.0024368421052631817,0.07389473684210526,0.8268947368421052,0.09921052631578946
2018-10-17,0.26217826086956525,0.04982608695652174,0.8308695652173913,0.11930434782608698
2018-10-18,0.12974999999999998,0.0575,0.8442857142857142,0.09814285714285716
2018-10-19,0.1982818181818182,0.023454545454545454,0.882,0.09454545454545454
2018-10-20,0.38355000000000006,0.051666666666666666,0.7571666666666667,0.19116666666666668
2018-10-21,-0.08386666666666664,0.13416666666666666,0.7078333333333333,0.158
2018-10-22,-0.008457142857142845,0.08428571428571428,0.8335714285714287,0.08214285714285714
2018-10-23,0.3816933333333334,0.0362,0.8086,0.15520000000000003
2018-10-24,0.38342857142857145,0.05171428571428572,0.6512857142857144,0.297
2018-10-25,0.06860555555555557,0.13616666666666666,0.7009444444444445,0.16305555555555556
2018-10-26,0.39388181818181817,0.07518181818181818,0.7089090909090909,0.21572727272727274
2018-10-27,0.10560625000000004,0.10056250000000001,0.6791250000000001,0.2204375
2018-10-28,0.14225,0.10025,0.592,0.30825
2018-10-29,0.016685714285714255,0.1424285714285714,0.665,0.19242857142857142
2018-10-30,0.46105833333333335,0.055249999999999994,0.7527916666666669,0.19195833333333331
2018-10-31,0.26154666666666665,0.09386666666666668,0.7444666666666666,0.16153333333333333
2018-11-01,0.33296666666666663,0.05575,0.7254999999999999,0.21875
2018-11-02,0.45113000000000003,0.0,0.8268000000000001,0.1732
2018-11-03,0.35719047619047617,0.047238095238095246,0.7934761904761904,0.1592857142857143
2018-11-04,0.44821935483870967,0.051354838709677414,0.7264193548387097,0.22219354838709676
2018-11-05,0.2580941176470588,0.061764705882352944,0.8008823529411765,0.13741176470588232
2018-11-06,0.2985371428571429,0.04248571428571428,0.7990285714285713,0.1584857142857143
2018-11-07,0.4821071428571429,0.05871428571428571,0.7335,0.2078571428571429
2018-11-08,-0.07784999999999997,0.1805,0.6945,0.125
2018-11-09,0.17341666666666664,0.09549999999999999,0.7632500000000001,0.14125000000000001
2018-11-10,-0.12647777777777777,0.13155555555555556,0.7646666666666667,0.10377777777777777
2018-11-11,0.5357,0.07533333333333334,0.6811666666666666,0.24349999999999997
2018-11-12,0.05992222222222221,0.14244444444444446,0.6912222222222222,0.16655555555555554
2018-11-13,-0.14060000000000006,0.09399999999999999,0.7954285714285715,0.11071428571428572
2018-11-14,0.5510400000000001,0.028199999999999996,0.7904,0.18119999999999997
2018-11-15,0.10552222222222225,0.12266666666666667,0.7342222222222223,0.14322222222222225
2018-11-16,0.52425,0.0305,0.6875,0.2815
2018-11-17,0.3119,0.07690909090909091,0.7642727272727273,0.15881818181818183
2018-11-18,0.023175000000000015,0.05175,0.8276249999999999,0.120625
2018-11-19,0.060085714285714256,0.06171428571428572,0.7614285714285715,0.17700000000000002
2018-11-20,0.5814,0.014666666666666666,0.783,0.20233333333333334
2018-11-21,0.08920000000000003,0.10461538461538462,0.7765384615384616,0.11869230769230768
2018-11-22,0.02396999999999998,0.10469999999999999,0.7479000000000001,0.1476
2018-11-23,0.13548,0.12940000000000002,0.7182,0.1528
2018-11-24,-0.014866666666666695,0.10333333333333333,0.806,0.09033333333333333
2018-11-25,0.21988888888888888,0.09277777777777778,0.753,0.1541111111111111
2018-11-26,0.020530000000000027,0.09190000000000001,0.7988,0.1093
2018-11-27,0.08084444444444445,0.1011111111111111,0.7804444444444445,0.11833333333333333
2018-11-28,0.2179,0.09986666666666667,0.7344666666666666,0.16566666666666666
2018-11-29,0.2761214285714286,0.09321428571428572,0.7563571428571431,0.15042857142857144
2018-11-30,0.3794363636363636,0.055090909090909086,0.7721818181818182,0.17254545454545456
2018-12-01,0.36035000000000006,0.0121,0.8156000000000001,0.17229999999999998
2018-12-02,0.9563,0.0,0.531,0.469
2018-12-03,0.24663333333333334,0.07641666666666665,0.7809166666666667,0.14275
2018-12-04,0.44211999999999996,0.0496,0.7933,0.15710000000000002
2018-12-05,0.31453333333333333,0.08766666666666667,0.7971111111111111,0.11522222222222224
2018-12-06,0.523975,0.11249999999999999,0.6014999999999999,0.286
2018-12-07,0.2367782608695652,0.1015217391304348,0.6959130434782609,0.20247826086956522
2018-12-08,0.20804615384615383,0.0726923076923077,0.7776153846153846,0.14969230769230768
2018-12-09,-0.19480000000000006,0.112,0.8330000000000001,0.055
2018-12-10,-0.2490666666666667,0.12566666666666668,0.7903333333333333,0.084
2018-12-11,0.17924615384615386,0.06746153846153846,0.7823846153846153,0.15007692307692305
2018-12-12,-0.10723333333333333,0.09133333333333334,0.8276666666666667,0.081
2018-12-13,0.08273846153846155,0.14853846153846154,0.6949230769230769,0.15646153846153849
2018-12-14,0.4070142857142857,0.044,0.7579999999999999,0.19785714285714281
2018-12-15,-0.03234999999999999,0.12699999999999997,0.74425,0.12875
2018-12-16,-0.3070272727272727,0.1521818181818182,0.766,0.08172727272727273
2018-12-17,0.7909833333333335,0.018,0.7611666666666667,0.22083333333333335
2018-12-18,0.09103636363636362,0.09900000000000002,0.761090909090909,0.13990909090909093
2018-12-19,0.36896153846153845,0.09323076923076924,0.7431538461538459,0.16346153846153846
2018-12-20,0.1603764705882353,0.08399999999999999,0.7672941176470589,0.14876470588235294
2018-12-21,0.24547499999999997,0.06684999999999999,0.78725,0.14590000000000003
2018-12-22,0.05606000000000001,0.056499999999999995,0.8421,0.10129999999999999
2018-12-23,0.02689090909090908,0.12290909090909094,0.7508181818181818,0.1261818181818182
2018-12-24,0.2405555555555556,0.06999999999999999,0.8026666666666665,0.12738888888888888
2018-12-25,0.7577666666666666,0.018666666666666668,0.5103333333333334,0.47100000000000003
2018-12-26,0.8797,0.0,0.639,0.361
2018-12-27,-0.09454166666666668,0.09766666666666667,0.76275,0.13975
2018-12-28,0.13018000000000002,0.0616,0.82,0.11839999999999999
2018-12-29,-0.07347142857142859,0.1247142857142857,0.7604285714285713,0.11485714285714287
2018-12-30,0.54454,0.0646,0.6904,0.24500000000000002
2018-12-31,-0.18876666666666672,0.09874999999999999,0.7808333333333334,0.12058333333333333
2019-01-01,0.16780500000000004,0.09169999999999999,0.7318,0.17650000000000002
2019-01-02,0.33226666666666665,0.05366666666666667,0.7553333333333333,0.19099999999999998
2019-01-03,0.30729999999999996,0.051000000000000004,0.7883333333333333,0.1607777777777778
2019-01-04,0.43194285714285713,0.03357142857142857,0.7830000000000001,0.18342857142857144
